genes	4438	4460	4474	4501	4510	4520	DC1MINUS	DC2MINUES	DC2PLUS	DC4MINUS	DC4PLUS	X2654MINUS	X2654PLUS
CAMTA2	4.170672715008449	3.688137247463837	4.114263704490705	4.489144281366993	4.720132911350191	4.140168039930044	3.435937221490582	3.4537594802202563	3.3934246359854723	3.7186224426160877	3.647225736770549	3.969044222085867	4.127925039804633
SPAG7	5.215888414605054	5.291927235135704	5.482087656316802	5.361650625422782	4.998622650499692	5.3195190599719115	4.90843004503178	5.021731917190735	5.170828168274241	4.96888874558911	4.849085234119823	5.1024535387517655	5.117340300129149
ENO3	4.795536370126173	4.9426418123345215	4.741520671889073	4.7921054613947724	4.589608638617458	5.105966359453759	4.361896028142989	4.755541587370045	4.760979982073578	4.690291053893361	4.610478584743989	4.656707059580335	4.6181970479445065
PFN1	6.38908982681108	6.2550221816003075	6.556598296382609	7.306677401768801	6.840122084805209	6.873351236905133	6.110192260423722	5.9381077153523005	6.058943574895455	6.383800639810381	6.500062340687228	7.068069119374253	6.824833530665614
RNF167	5.559426826632438	5.510043046065727	5.39521449730411	5.545277737945763	5.1053750240804625	5.497263819263764	3.7660682863646944	3.798729268989308	3.8363683847025114	3.9226473965400572	4.030602489652013	4.062573221181835	3.848710022540062
SLC25A11	5.020968071259599	5.32335187421943	5.488319311995396	5.103055727259197	5.014365189014157	5.3241820837359	6.091322446737448	6.136555089684123	6.277282786699456	6.337896497727484	6.127615131668654	6.2780979679636495	6.302123508418614
LOC109494150	1.8278921097972047	1.0916372972618906	1.464279956928741	1.0353953116062868	1.5142860319628721	0.8956335628543396	0.48231950654879235	0.08964935000726776	0.3344275950150504	0.44159338453553787	0.3458788479593207	-0.4556115147066845	0.7581050150365125
CHRNE	3.203845603882793	3.0392876358280403	3.177505556307066	2.7999748857361277	2.2587425164188306	3.322655069406137	2.771414787994345	2.455071461334569	2.5862857315797494	2.6151724345307623	2.5553208511155585	3.0562664507688964	3.2534035909376895
CE1H17orf107	1.3691406499161358	1.4807171647061441	1.3593949260323304	1.148135006035074	1.9005165677568574	1.5964309165033468	1.2805321134252081	0.7418085509032338	0.7208857727490307	0.5963986711384833	0.5094186789889719	0.8303227800983778	1.035752588347679
MINK1	6.308402894329744	5.965088469016286	6.024779631330115	5.956703763758632	5.953247728967232	6.066462416254463	5.62706027310759	5.626220326871867	5.613214448310061	5.673741731894681	5.508139361014683	6.175923356000645	6.1184212389841015
PLD2	2.0038405229485066	1.0916372972618906	2.230840839598485	1.6084575141898576	2.709186992763961	1.7705253313922775	5.424861363923201	5.377384927820996	5.566814237186853	5.215795762148237	5.1449212908224355	6.071262128762602	5.9237951860457825
PSMB6	4.539706760722511	4.603346753511463	4.696477856223287	4.587392828245445	4.192976338318596	4.734301345443189	5.971575248478843	5.940966905007901	6.067300729456649	6.244389821810817	6.183189692950747	6.004892765006216	6.016981875418417
ZMYND15	-0.26303515801782185	-0.8416966121635471	-0.9045022293753222	0.6321607515076271	1.6813736817309073	-0.5209547155771787	0.3865051211131926	0.2942970717312069	0.7208857727490307	-0.286860804587673	-0.4704500940732756	-0.5831557788623253	-0.9658548407626631
CXCL16	2.1606443041703027	1.5322517249911607	2.675147536408475	1.8609014726803055	2.204880281696043	2.615099110860228	4.988119512325014	5.512936811078966	5.645666261272389	4.606224222601323	4.583193811264733	5.314139460927508	5.330881471860989
MED11	2.099952228714389	2.343268269948829	2.7182020268690743	2.382671676723265	2.456085163307104	3.079580408778971	2.251923889468704	2.6258900118417494	2.4650236455095205	2.4319576456950522	2.3971938493374676	2.5934280062724144	2.4420783410743794
ARRB2	6.604433487670017	6.802763619796507	6.713778239859395	6.471892264475936	6.078340228839735	6.620111788111085	2.000062554508165	2.3442499552477583	2.4003431025761297	2.2688455811538004	2.3022202016724607	2.370589847246391	2.253288456163817
PELP1	3.8218406129633617	3.2844065733031766	3.4822950722993773	3.7054327288012527	3.7607196108618157	3.7817948802141275	3.2780222519328057	3.388232187433568	3.2168734096470435	3.4507867958662315	3.1829407899361155	3.179281569437552	2.9430358388177784
LOC102901906	2.1457089678259815	2.53231029383366	1.801081584051767	2.8171283003489	2.9573913014149116	1.656826982894481	1.8995153331013641	1.5303652353446198	1.76176118842114	1.9903323473654726	2.141918881585289	1.9078326449750955	1.441876293877233
RNASEK	3.4240765551480017	3.167046675715325	3.4822950722993773	4.263722094377137	3.4494295161755018	3.3864686870410172	2.047824864973889	2.2734262257748408	2.6981409989622844	2.210102234905571	2.6910153952492553	2.106931177193852	1.6447461756007433
CE1H17orf49	5.414309663972126	5.644915911257003	5.660997686571615	5.413323836503158	5.204769563139855	5.629355222379128	4.9446257081608485	5.18177085937485	5.300547115674051	5.113731890191491	4.976186311735134	5.221748622924463	5.089367088654394
BCL6B	-0.729550876280632	-1.4941203245769277	-1.361766082741578	-0.321570044215811	0.703917768469833	-0.9913951537221587	0.1733741411898986	1.9030431594765793	2.0073777966219444	1.8279169951847773	2.181270521107329	0.7793725153658957	0.4684541337974496
SLC16A13	6.936010905838143	6.58440896343859	6.951094995517053	6.949326006715497	6.514483605861375	6.754009894003783	-0.2977586921509813	1.6091712460480225	1.6098572655202477	0.8938007152437831	1.2811443290883058	-0.03505165918241781	0.8836899924179511
DLG4	4.6121216749793525	4.591248493617368	4.9364320903875445	5.045997487096655	4.325077083532961	4.590752575551678	4.499936108958467	4.461092205168394	4.383274435467651	4.519375378174513	4.422114517271587	3.680571329181731	3.6390842890273274
ACADVL	6.333333488372581	6.133059459769729	6.4472885091613055	6.366601459578267	5.945057277777003	6.517985765551839	6.535009289746006	6.593131584331202	6.738830745098696	6.382471158894394	6.246591478728837	7.060753606216453	7.013559426752484
DVL2	4.994120578155923	4.994088963710017	4.871166404153018	4.660491737272016	4.739205354147151	4.765493610312676	5.439856373597006	5.388598592840022	5.509702678998599	5.640759720676793	5.448909361064231	4.82631101188548	4.822845570903209
PHF23	5.744285742661953	6.1299265597901496	5.623270504884388	5.40767292076362	5.190982763292907	5.8014176681832	5.4458110086886276	5.438008630386758	5.416291055889275	5.618345225057482	5.492580935926564	5.3407410799891855	5.4060775325716595
GABARAP	6.904749242961797	7.149140997607136	7.280892364716687	7.637594226298361	7.008748963425429	7.266391646289022	7.4808953431722065	7.664855932717578	7.672232369538558	7.627930718679049	7.66015881608493	7.722358860135967	7.646938296949921
CTDNEP1	4.956102528838251	4.833893286516709	4.998872587152164	5.452272366848228	4.891882781778988	4.936644219730717	4.638967158712997	4.626511469213072	4.665127635959793	4.698861798044185	4.647830590365254	4.854275989538289	4.814983241153105
ELP5	5.047325066186183	5.061412473265766	5.089791840760962	4.9364514142060045	4.286701196395114	5.04795036307701	4.250644371029909	4.390337124837362	4.547594140121358	4.497435177140571	4.261566649521171	4.5656708721151364	4.272723820471872
EIF5A	5.84364815230359	6.16197638701425	6.059722542345902	6.490723046420617	6.032692109452851	6.094027653190657	7.196544802196863	7.098116316636305	7.236158635136622	7.361937573313881	7.446648611790066	7.723622786126961	7.700552214696646
GPS2	5.319339741576304	5.518053629972815	5.5859837178787775	4.920667123644503	4.5684369914901115	5.5399814307687105	4.810299064269705	4.949743330431249	5.1074065645338385	5.264241793332834	5.208204567347668	4.949534306086782	4.853873291881307
NEURL4	5.859753717623919	5.700880526910464	5.7217634173299885	5.521928719366869	5.379042165215241	5.684794778850419	4.488443341979936	4.3159321827876065	4.314732017921586	4.610773066026221	4.432344182212998	4.185073899032142	4.295504578934637
LOC102899307	3.1298818115244256	2.8389828471067378	3.252645576362378	2.556160478156618	2.7845642633052408	2.97671687840153	1.7914320765855134	1.2884212022947108	1.1875037444554901	1.3064964743920955	1.575071345504463	1.4015586069587782	1.2057370898206523
ACAP1	8.267101645595265	8.360587844084836	8.05287154130478	7.768465788879873	7.607861409251355	8.210574094231172	3.15983090083687	3.056840105877784	2.8414610542168344	3.312427199586811	2.923445666891491	3.0017440436702536	3.106549867179274
KCTD11	1.4923186798253782	1.5067145410956713	1.4387648653642984	0.9755397678960603	1.758179847893968	1.5652574926943723	4.046350802961393	3.93499201297336	4.049620634943503	4.228154531398562	3.984073643230884	4.035688460262731	4.230001238402528
TNK1	2.977960468243914	2.859303493754753	2.5256240387308226	1.7580687231217134	2.40922206851181	2.5044104769086935	2.0161596581924472	2.0655710024439746	2.0917272083294076	1.8891134277584491	1.7683522903694397	2.4863070943809027	2.253288456163817
PLSCR3	5.018920524382236	5.3360950791637745	4.943252880168873	4.4566749353288815	4.6910429902320825	5.103255959772534	6.302119451666605	6.556935720954701	6.754441359315338	6.399659576588352	6.226157649816102	6.801423982464087	6.756693132255567
TMEM256	3.1374511790129462	3.3504973208035795	3.7179671879824414	3.6490726369569764	3.14068955338994	3.10147609686288	4.28426531718794	4.439688662532711	4.623229996205178	4.355580514072419	4.233761749639734	4.315970017968952	4.280357445106883
NLGN2	-2.0910757933557718	-3.3038632426926933	-1.7741585069312351	-1.0984907089792866	1.5142860319628721	-2.0324951428232056	2.5237103121445377	2.7176686726846793	2.5628350210838082	2.1236234025751766	2.49413374159767	2.608101792216622	2.7802892922124216
TMEM102	1.8464845290040086	2.2843717989132175	2.0572769607348382	1.6084575141898576	1.9005165677568574	2.088175170497173	1.7914320765855134	2.3326848209460564	2.155826672149073	1.3935456725230722	1.3344811112753692	2.4378458836721846	2.189852726378933
FGF11	-0.9686185650356852	-1.3013559505267747	-1.1927238517723129	-0.6583519198981255	1.422876363924675	-0.5209547155771787	3.5997828673682877	1.163425480163303	0.44117132104118323	1.5342835938337742	1.5300564253013282	3.673612488151317	3.6211612794960755
CHRNB1	4.5735812259954285	4.269316884774924	4.03133792243904	4.684057515301336	4.589608638617458	3.8863925779794273	2.761899892170803	3.271938116739532	2.7817726515211434	2.59694638466026	2.7313438761458744	2.8860989102147574	2.913886579601091
ZBTB4	6.652771818998027	6.3270085103466425	6.209627165919868	6.485367856656764	6.217446844742101	6.201841503419606	5.082869670793765	5.2009804855158395	5.434171702364252	5.15324667997551	4.8793107484240394	5.377606345327129	5.4658791237984685
POLR2A	6.322583084203878	5.778957459483947	5.856734993450164	6.966724314382297	6.790701274192815	5.6554923444361105	4.853495021729807	4.614622610374864	4.432625398283698	4.672995285437841	4.47255256191063	4.576903410394145	4.653895509082285
LOC101098755	2.0526965927869307	0.8285710949957903	2.0060784761154307	1.6473398140568623	1.9005165677568574	1.1688123875898366	2.063400597157538	1.9791958174672846	2.2321425461807003	1.2609195709867191	1.4835915895020801	2.5786034369362896	2.7802892922124216
SENP3	5.594222534273101	5.594289596355922	5.50070244802707	5.410501145402124	5.029937799155516	5.832843637079444	5.499756606406987	5.542102477013683	5.557945576134952	5.537032906837195	5.522574557925671	5.30290903638728	5.289871088406464
EIF4A1	8.127031739569071	8.250945686576118	8.424897396223892	8.134936849550416	7.8298298139984714	8.225606278689087	9.27081766352792	8.980212414397956	9.005543874100798	9.385942347723407	9.475750807546463	9.28285998674782	9.216568307436372
LOC111557922	3.956310003471968	3.854273528885255	4.035599391758691	3.72374054314721	3.8511572133830727	4.586877292701528	3.5619040910465425	3.3657112496417065	3.8701970682916733	4.161507375751904	3.9951573781366245	2.7992520383952293	2.812235684254994
LOC111557923	8.199783053333356	8.22573240816988	8.268941654533853	8.023892075676324	7.956445681486605	8.606934764582302	6.253722639438261	5.94191871039928	6.034643525537923	6.583296898112619	6.43236111707314	4.788160645829744	4.758713470218217
LOC111557931	6.522978898021238	6.746599603026288	6.528148411485987	6.665449833671838	7.550981501107021	7.932653427003116	6.537799634011195	7.007828874004407	7.160060604228112	4.442355520110981	4.288845785701108	5.1024535387517655	4.89174246105776
LOC111557902	2.0526965927869307	1.6062581634261843	2.245631123372895	2.359441766529549	1.8311028692130569	2.813855040355009	0.48231950654879235	0.033606329189411595	0.026876745463723782	1.1402496772103305	0.5094186789889719	-0.33843285820701796	-0.11690516744437394
CD68	4.185353139189513	4.350513929153752	4.292205316234713	3.903128309976466	3.6030807333146804	4.351348927180524	5.535096877290298	5.227763592954314	5.201523196547918	5.597870044380651	5.66210877837938	5.468865386463928	5.452427091628012
MPDU1	5.2354182538574765	5.276898935345336	5.302773108206158	4.978988328282936	4.990686491230113	5.438265301073976	4.775259235947654	4.304136861383727	4.580079110916419	4.681669088328812	4.69787193583429	4.911590937144041	4.833262465926306
FXR2	5.129329876715293	5.427391427513397	5.207781923205422	4.843239026878866	4.7673494344491045	5.252602954572444	5.949741421256507	5.752022978954021	5.8984226148325245	5.959723696632147	5.889255042916386	5.752579861162228	5.6046016190311825
SAT2	1.0858896098705275	0.9847098640312696	1.4387648653642984	-0.861701260710949	0.703917768469833	1.5008140679139417	3.015155306110809	3.5467868461635845	3.483604987572638	3.9658975994840224	3.8622440153426343	3.850636172490509	3.8175698480732687
TP53	5.163096355983281	4.741125328945982	5.058722370508536	6.3680571006234485	5.5345139305740005	5.127468171828466	3.2979103387953823	3.459088081054462	3.5205923446310887	3.318001473068658	3.4915704334588047	3.4145051784980267	3.237805484471131
WRAP53	1.8829656304743676	1.765468384769708	1.8599397990568118	1.5684981975292946	2.456085163307104	1.7976030003303216	1.9837838162585486	1.4683005931862694	1.5633471930318434	1.9333652700957622	1.6610947313968847	1.4992541496949348	1.4688508252116486
KDM6B	4.270430452287927	4.179240408524939	4.157919613731386	4.125972312940414	4.641217098519399	3.8800727593316426	2.34407675736516	1.6091712460480225	1.5152876217721032	2.5877462802023063	2.2568930565361702	1.0611387660262825	1.3286326934445454
LOC101100259	2.6583428999270553	2.9940570692937096	2.4381947412126337	1.9568896504417428	2.629653283866129	2.4198018920597097	2.3818374166569405	2.160211538671818	2.3186927027025037	2.4422031252016887	2.091170128377773	2.837114030683553	3.0361541659414946
NAA38	2.72013934697464	3.108830508551767	2.9793895446982677	2.8340801577266443	2.5454778606005446	3.0461008999798134	2.7426797470111617	2.901119196298132	3.29010627562186	2.988142282599325	2.9292360124816477	2.733853236876488	2.6210720524496107
CHD3	8.45488388083565	8.37521438110081	8.098650231034453	7.7887155757538675	7.843113495377259	8.222175211172372	7.4262262295861365	7.0370729713927815	7.1017578015411775	7.409381315470347	7.284733262310362	7.460573109791622	7.362710816847933
LOC111557929	10.485915039563869	11.410876831690276	10.60091664178007	10.657280399471313	10.588106245194533	11.022791845876384	7.190351307968793	7.069224762453434	7.179464716774534	6.7544227916796356	6.6234983446093025	6.6808048577288925	6.563753400623379
TRAPPC1	4.106558633414688	4.012340806166397	4.295762747125127	4.1051744904168	3.7607196108618157	4.4399450345249685	3.9322202676005977	3.9040686912101066	4.024088806739756	4.183049107035196	4.156883808459417	4.500313056251815	4.2378636741454825
